n,int
1400,12.2971
1400,11.8171
1400,12.2171
1400,11.9314
1400,11.9314
1400,12.1714
1400,12.2057
1400,12.08
1400,11.9771
1400,11.5314
1400,12.1029
1400,11.84
1400,11.8286
1400,12.0114
1400,12.08
1400,11.8971
1400,11.9429
1400,11.8057
1400,12.2171
1400,11.9086
1400,12
1400,11.9429
1400,11.8629
1400,12.1029
1400,11.8629
1400,11.8743
1400,11.9543
1400,12.2171
1400,11.9086
1400,11.92
1400,11.9429
1400,12.4
1400,11.9086
1450,11.9172
1450,11.7297
1450,12.2593
1450,12.0276
1450,11.9393
1450,12.0828
1450,12.16
1450,12.2041
1450,11.9172
1450,11.8731
1450,12.0386
1450,12.0055
1450,12.0276
1450,12.3034
1450,12.0276
1450,12.3145
1450,12.149
1450,11.9834
1450,12.0166
1450,12.0276
1450,11.9283
1450,11.9614
1450,11.9062
1450,11.7186
1450,12.3255
1450,11.7848
1450,11.9393
1450,12.1821
1450,12.149
1450,12.1048
1450,11.7517
1450,11.8179
1450,12.16
1450,12.0055
1450,12.1821
1450,11.8841
1450,12.1821
1450,12.1159
1450,12.0276
1450,11.9283
1450,12.2593
1450,12.0717
1450,11.7186
1450,11.8179
1450,12.1159
1450,11.9614
1450,11.9503
1450,12.1379
1450,12.0386
1450,11.8179
1500,11.9573
1500,12.16
1500,11.7227
1500,12.192
1500,12.2133
1500,12.0747
1500,11.8827
1500,11.8187
1500,11.904
1500,11.84
1500,11.8827
1500,11.8827
1500,12.1707
1500,11.9467
1500,12.0213
1500,12.0213
1500,12.064
1500,12.0747
1500,12.0747
1500,12.16
1500,11.7227
1500,11.84
1500,11.9467
1500,12.2667
1500,11.8933
1500,12.1387
1500,11.9253
1500,11.968
1500,11.9893
1500,12.1173
1500,11.8933
1500,11.7013
1500,11.936
1500,12.2453
1500,12.192
1500,12.2133
1500,11.8827
1500,12.064
1500,11.7333
1500,12.16
1500,11.8507
1500,11.6693
1500,12.1813
1500,12.1067
1500,12.0853
1500,11.7013
1500,12.2773
1500,11.808
1500,12.0427
1500,11.968
1550,12.1497
1550,12.2735
1550,11.9535
1550,11.9742
1550,11.8297
1550,11.84
1550,12.0361
1550,11.6439
1550,11.9948
1550,11.9123
1550,11.9948
1550,11.7677
1550,12.0465
1550,12.1187
1550,12.1394
1550,12.0774
1550,11.9226
1550,11.7058
1550,12.2013
1550,12.0155
1550,12.0671
1550,11.7987
1550,12.0361
1550,11.8813
1550,11.9226
1550,12.1084
1550,12.1187
1550,11.8297
1550,11.8606
1550,12.1084
1550,11.9019
1550,12.0981
1550,12.2013
1550,12.0361
1550,11.809
1550,12.0774
1550,12.0361
1550,11.9742
1550,11.84
1550,11.9639
1550,11.8297
1550,11.9535
1550,12.0774
1550,12.0568
1550,11.9845
1550,11.7574
1550,11.871
1550,11.7677
1550,12.3148
1550,11.9226
1600,11.93
1600,12.25
1600,11.93
1600,11.89
1600,12.18
1600,11.89
1600,12.17
1600,12.26
1600,11.95
1600,12.19
1600,11.77
1600,11.91
1600,12.08
1600,12.29
1600,12.18
1600,12.21
1600,12.07
1600,11.79
1600,12.02
1600,11.75
1600,12.06
1600,12.35
1600,12.06
1600,11.94
1600,12.23
1600,11.91
1600,11.69
1600,12.03
1600,11.97
1600,11.98
1600,11.8
1600,11.94
1600,12.18
1600,11.8
1600,11.99
1600,11.87
1600,11.75
1600,12.09
1600,12.16
1600,12.16
1600,11.85
1600,11.97
1600,11.84
1600,12.05
1600,12.27
1600,11.82
1600,12.2
1600,11.93
1600,12.24
1600,12.18
1650,11.9176
1650,11.6945
1650,12.1406
1650,11.8109
1650,12.1309
1650,12.1406
1650,12.2667
1650,11.6267
1650,12.16
1650,11.8982
1650,11.9758
1650,12.16
1650,11.9273
1650,11.9079
1650,11.5491
1650,11.9952
1650,12.1697
1650,12.3152
1650,12.0145
1650,11.8206
1650,11.84
1650,11.5491
1650,11.7139
1650,12.0921
1650,11.6461
1650,12.063
1650,12.1503
1650,12.16
1650,12.0242
1650,11.9661
1650,12.063
1650,11.6655
1650,12.16
1650,11.8982
1650,11.9758
1650,12.0436
1650,12.1988
1650,11.8885
1650,11.7333
1650,12.2667
1650,11.937
1650,12.0339
1650,12.0242
1650,12.1406
1650,11.937
1650,12.1406
1650,11.9467
1650,11.8109
1650,12.1018
1650,11.6945
1700,11.7835
1700,12.16
1700,11.8118
1700,12.0847
1700,12.0282
1700,12.1694
1700,12.0565
1700,12.0753
1700,11.6141
1700,12.1882
1700,11.9435
1700,12.1882
1700,11.5294
1700,12.1129
1700,12.2729
1700,12.1318
1700,12.4235
1700,12.1035
1700,12.3388
1700,11.8776
1700,12.0941
1700,12.0659
1700,12.2071
1700,12.1318
1700,12.0565
1700,11.8682
1700,12.1129
1700,11.9435
1700,11.9812
1700,12.0376
1700,11.8118
1700,12
1700,11.9529
1700,12.0565
1700,11.8776
1700,12
1700,11.8306
1700,12.4424
1700,11.9247
1700,12.1318
1700,12.1694
1700,12.1976
1700,12.1976
1700,11.8212
1700,12.0376
1700,12.2071
1700,11.9812
1700,12
1700,12.0188
1700,12.1224
1750,12.1051
1750,11.9771
1750,11.9954
1750,12.0229
1750,12.032
1750,11.5017
1750,12.1966
1750,12.2697
1750,12.0411
1750,12.0411
1750,12.0869
1750,12.0229
1750,12.0137
1750,11.6297
1750,12.1509
1750,12.416
1750,12.0229
1750,11.9771
1750,11.8309
1750,11.9954
1750,12.032
1750,11.8949
1750,11.7577
1750,12.2789
1750,11.8857
1750,11.7851
1750,12.3794
1750,11.8309
1750,11.9131
1750,11.7211
1750,12.0686
1750,11.9223
1750,12.0594
1750,12.0777
1750,11.8034
1750,12.2697
1750,12.0137
1750,11.9954
1750,11.8491
1750,11.9771
1750,11.904
1750,11.712
1750,12.1234
1750,11.9771
1750,11.9954
1750,11.968
1750,11.8583
1750,12.1143
1750,11.8217
1750,11.9771
1800,12.0978
1800,11.9111
1800,11.6978
1800,11.7511
1800,11.8844
1800,11.9289
1800,11.9111
1800,11.6978
1800,12.0711
1800,12.0444
1800,11.9111
1800,11.8933
1800,12.2044
1800,12.32
1800,11.84
1800,11.9022
1800,12.0444
1800,11.9822
1800,12
1800,11.9644
1800,12.1778
1800,11.9378
1800,12.2667
1800,11.9289
1800,11.9111
1800,11.8311
1800,12.0356
1800,12.08
1800,12.1067
1800,12.1422
1800,11.84
1800,12.0622
1800,12.1689
1800,12.1067
1800,11.9911
1800,11.9111
1800,12.2133
1800,12.08
1800,12.0356
1800,12.0444
1800,11.9378
1800,12.1333
1800,12.2844
1800,12.1778
1800,12.24
1800,12.08
1800,12.0089
1800,11.8844
1800,11.8578
1800,11.8133
1850,11.9005
1850,11.9524
1850,12.1859
1850,12.2119
1850,12.0043
1850,12.2465
1850,12.2378
1850,12.0216
1850,12.2119
1850,12.0649
1850,12.1686
1850,12.1773
1850,11.8832
1850,11.8314
1850,11.9611
1850,11.7968
1850,12.0649
1850,12.1081
1850,12.3157
1850,11.7362
1850,12.0562
1850,12.0649
1850,11.8141
1850,11.8227
1850,11.8486
1850,11.9005
1850,12.4281
1850,11.7103
1850,12.0043
1850,11.7449
1850,12.0043
1850,11.9784
1850,12.0908
1850,11.9957
1850,12.0389
1850,12.1168
1850,12.0822
1850,11.84
1850,11.9178
1850,11.7449
1850,11.9524
1850,11.987
1850,11.6497
1850,12.2292
1850,12.3157
1850,11.8227
1850,11.8573
1850,12.16
1850,12.2984
1850,11.5892
1900,11.9747
1900,11.9074
1900,12.1937
1900,12.0842
1900,12.1768
1900,11.8737
1900,12.3284
1900,12.0589
1900,12.2189
1900,12.2947
1900,12.2526
1900,11.9411
1900,11.9326
1900,11.9663
1900,12.1179
1900,12.2358
1900,12
1900,11.8484
1900,12.0589
1900,12.1516
1900,12.0168
1900,11.9916
1900,11.9916
1900,12.1432
1900,12.0674
1900,11.84
1900,11.9916
1900,11.9495
1900,12.0337
1900,11.6716
1900,11.9579
1900,11.9495
1900,11.9747
1900,12.1347
1900,12.1937
1900,12.0421
1900,11.9326
1900,12.0421
1900,12.1347
1900,11.8484
1900,12.2358
1900,11.9411
1900,12.1263
1900,12.1516
1900,12.0168
1900,11.9663
1900,11.9495
1900,12.0084
1900,11.7305
1900,11.8737
1950,12.0205
1950,12.16
1950,11.8892
1950,11.9385
1950,11.9138
1950,12.1026
1950,11.9385
1950,11.9631
1950,12.2831
1950,11.9221
1950,11.8974
1950,12.201
1950,11.7908
1950,11.7908
1950,12.1928
1950,11.9056
1950,11.8728
1950,11.9303
1950,11.7497
1950,12.1518
1950,12.0533
1950,11.8974
1950,11.7251
1950,12.2503
1950,12.2667
1950,11.9385
1950,12.0041
1950,11.9056
1950,11.8646
1950,12.0041
1950,12.0451
1950,12.0287
1950,12.1764
1950,12.2174
1950,11.9959
1950,12.1682
1950,11.9549
1950,11.9631
1950,11.9385
1950,11.9549
1950,12.0041
1950,11.8892
1950,12.2831
1950,11.8072
1950,12.1764
1950,12.1354
1950,12.16
1950,11.9138
1950,11.9549
1950,11.9549
2000,12.128
2000,12.2
2000,11.816
2000,11.896
2000,11.856
2000,12.28
2000,12.256
2000,11.936
